state,district,agro_climatic_zone,crop,crop_type,season,soil_n,soil_p,soil_k,soil_ph,avg_temperature,avg_rainfall,humidity,area_hectare,yield_ton_per_hectare
Madhya Pradesh,Madhya Pradesh District 5,Central Plateau & Hills,Banana,Horticulture,Rabi,62,32,34,6.14,26.3,992.6,84.4,0.75,2.14
Madhya Pradesh,Madhya Pradesh District 1,Central Plateau & Hills,Banana,Horticulture,Zaid,82,50,63,7.71,18.2,1800.1,65.7,1.99,4.75
Madhya Pradesh,Madhya Pradesh District 5,Central Plateau & Hills,Banana,Horticulture,Kharif,46,49,57,6.47,22.1,326.7,56.2,0.9,2.66
Madhya Pradesh,Madhya Pradesh District 5,Central Plateau & Hills,Mango,Horticulture,Rabi,73,59,76,5.51,28.9,540.1,81.4,0.92,5.8
Madhya Pradesh,Madhya Pradesh District 4,Central Plateau & Hills,Mango,Horticulture,Zaid,62,40,63,6.8,22.5,1604.4,81.7,2.68,2.92
Madhya Pradesh,Madhya Pradesh District 4,Central Plateau & Hills,Mango,Horticulture,Rabi,92,27,33,6.38,31.1,1665.4,46.9,2.15,3.18
Madhya Pradesh,Madhya Pradesh District 1,Central Plateau & Hills,Mango,Horticulture,Kharif,46,59,57,7.52,24.4,380.3,47.9,4.8,1.82
Madhya Pradesh,Madhya Pradesh District 4,Central Plateau & Hills,Mango,Horticulture,Kharif,46,57,57,5.51,26.5,952.4,83.7,1.22,3.09
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Rice,Agriculture,Zaid,46,42,36,5.74,27.3,1558.9,74.1,3.23,2.25
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Rice,Agriculture,Kharif,117,44,48,7.73,22.9,857.2,45.2,2.25,1.67
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Rice,Agriculture,Kharif,117,52,77,5.8,32.5,566.2,83.9,4.29,3.75
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Rice,Agriculture,Zaid,79,48,88,6.38,33.8,411.6,64.7,3.16,4.44
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Rice,Agriculture,Rabi,99,52,76,7.62,27.2,1666.6,62.9,0.78,3.23
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Wheat,Agriculture,Kharif,47,53,38,5.86,24.6,1917.9,54.4,4.41,5.47
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Wheat,Agriculture,Rabi,94,43,63,6.28,31.3,1052.5,61.8,4.0,3.22
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Wheat,Agriculture,Zaid,79,53,61,7.0,32.4,1810.7,61.8,3.78,2.92
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Wheat,Agriculture,Kharif,116,40,87,7.12,18.5,1350.8,62.9,2.96,3.12
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Wheat,Agriculture,Kharif,106,30,41,7.68,22.0,1964.2,57.4,1.7,3.4
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Maize,Agriculture,Rabi,43,49,41,6.12,29.0,1406.7,77.1,2.38,1.83
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Maize,Agriculture,Zaid,95,52,87,7.27,18.1,1180.9,41.7,3.06,5.64
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Maize,Agriculture,Kharif,116,55,54,6.66,22.1,1098.7,60.5,3.12,3.11
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Maize,Agriculture,Rabi,51,56,38,5.98,28.3,1451.7,63.7,3.73,4.12
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Maize,Agriculture,Rabi,93,24,42,6.83,18.5,719.3,60.7,3.33,4.01
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Sugarcane,Agriculture,Zaid,76,41,37,6.53,30.8,1478.8,84.6,1.75,3.74
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,103,48,79,7.68,19.0,1810.6,54.8,1.92,3.8
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,70,31,84,6.49,21.4,1022.2,57.3,4.62,4.93
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Sugarcane,Agriculture,Zaid,74,53,67,6.97,19.7,1541.2,57.4,4.03,3.72
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,70,29,85,6.73,19.3,1350.4,70.0,2.2,5.79
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Cotton,Agriculture,Rabi,85,41,37,7.31,18.6,1312.0,64.3,4.86,3.68
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Cotton,Agriculture,Rabi,83,53,79,7.99,25.3,844.5,80.8,1.36,4.27
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Cotton,Agriculture,Zaid,77,39,63,7.95,29.7,1801.4,82.7,2.69,4.66
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Cotton,Agriculture,Zaid,98,55,52,6.05,25.6,1654.0,64.6,3.42,4.89
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Cotton,Agriculture,Rabi,115,40,69,6.98,26.2,1358.4,40.5,1.38,3.71
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Tomato,Horticulture,Zaid,78,31,74,6.25,25.0,670.1,83.5,1.09,3.17
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Tomato,Horticulture,Zaid,110,52,36,6.69,18.2,444.1,76.3,3.97,5.62
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Tomato,Horticulture,Rabi,78,43,45,7.69,18.5,454.5,78.5,3.34,4.86
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Tomato,Horticulture,Zaid,73,58,33,6.03,31.5,617.7,43.0,4.99,1.61
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Tomato,Horticulture,Zaid,47,32,66,6.89,33.3,1874.5,40.4,0.84,2.63
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Potato,Horticulture,Kharif,105,38,33,5.97,31.7,1944.5,52.1,2.73,1.89
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Potato,Horticulture,Zaid,45,37,39,6.61,23.7,1187.1,66.4,0.54,4.92
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Potato,Horticulture,Kharif,94,48,65,7.89,22.1,850.0,48.3,3.1,2.2
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Potato,Horticulture,Rabi,60,32,83,6.47,25.1,1255.6,40.3,0.85,5.47
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Potato,Horticulture,Rabi,55,35,85,6.18,24.3,1267.2,79.7,4.74,4.83
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Onion,Horticulture,Rabi,61,46,42,5.62,21.2,1643.9,60.4,1.86,3.23
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Onion,Horticulture,Rabi,87,33,41,6.13,33.7,1288.7,64.0,3.18,3.15
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Onion,Horticulture,Kharif,113,29,72,7.55,33.3,1629.3,48.8,0.89,4.22
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Onion,Horticulture,Rabi,104,25,79,7.32,21.4,931.2,62.6,3.76,2.01
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Onion,Horticulture,Rabi,104,55,87,7.52,29.8,1245.0,71.5,2.35,2.12
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Banana,Horticulture,Kharif,57,43,38,7.77,28.0,445.2,60.2,3.9,5.07
Maharashtra,Maharashtra District 3,Western Plateau & Hills,Banana,Horticulture,Zaid,114,34,74,7.75,33.2,1465.7,78.7,0.9,5.39
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Banana,Horticulture,Kharif,41,59,49,6.54,22.3,845.0,46.1,1.83,4.08
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Banana,Horticulture,Zaid,41,40,49,7.49,23.2,423.8,82.0,2.28,5.07
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Banana,Horticulture,Rabi,75,24,40,5.66,20.2,1759.9,68.5,1.64,4.0
Maharashtra,Maharashtra District 1,Western Plateau & Hills,Mango,Horticulture,Kharif,114,54,72,6.79,27.0,981.5,53.4,3.57,2.44
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Mango,Horticulture,Zaid,53,31,76,6.21,22.8,1119.9,72.4,2.11,4.25
Maharashtra,Maharashtra District 2,Western Plateau & Hills,Mango,Horticulture,Rabi,69,58,36,6.45,23.1,1080.9,76.8,4.68,3.95
Maharashtra,Maharashtra District 4,Western Plateau & Hills,Mango,Horticulture,Kharif,107,28,70,6.6,21.7,521.8,40.6,1.19,4.67
Maharashtra,Maharashtra District 5,Western Plateau & Hills,Mango,Horticulture,Kharif,76,58,48,7.36,18.6,1277.6,75.4,0.58,3.97
Manipur,Manipur District 2,Eastern Himalayas,Rice,Agriculture,Rabi,59,37,72,7.83,23.9,573.7,65.3,4.75,1.52
Manipur,Manipur District 3,Eastern Himalayas,Rice,Agriculture,Rabi,87,52,87,5.78,27.7,1765.1,61.5,4.98,4.56
Manipur,Manipur District 4,Eastern Himalayas,Rice,Agriculture,Zaid,54,54,86,7.31,19.9,1181.1,66.4,1.28,5.83
Manipur,Manipur District 3,Eastern Himalayas,Rice,Agriculture,Kharif,45,53,38,6.22,22.8,571.6,47.4,1.78,5.07
Manipur,Manipur District 5,Eastern Himalayas,Rice,Agriculture,Rabi,53,55,65,7.03,22.5,788.3,63.0,4.13,1.72
Manipur,Manipur District 4,Eastern Himalayas,Wheat,Agriculture,Zaid,81,56,58,6.28,28.0,535.1,59.2,2.99,4.19
Manipur,Manipur District 4,Eastern Himalayas,Wheat,Agriculture,Kharif,59,29,52,7.85,31.7,1746.0,64.8,4.22,2.87
Manipur,Manipur District 1,Eastern Himalayas,Wheat,Agriculture,Kharif,40,24,45,6.15,22.3,1996.9,48.5,1.17,1.94
Manipur,Manipur District 3,Eastern Himalayas,Wheat,Agriculture,Rabi,100,50,46,7.35,25.2,867.3,54.2,3.98,1.73
Manipur,Manipur District 1,Eastern Himalayas,Wheat,Agriculture,Zaid,59,28,31,5.83,22.0,1885.3,78.7,3.69,3.67
Manipur,Manipur District 2,Eastern Himalayas,Maize,Agriculture,Rabi,82,29,59,7.37,22.0,401.9,63.3,1.06,5.83
Manipur,Manipur District 2,Eastern Himalayas,Maize,Agriculture,Kharif,54,27,39,7.76,20.7,923.3,67.9,1.22,5.86
Manipur,Manipur District 5,Eastern Himalayas,Maize,Agriculture,Rabi,96,29,63,5.71,33.5,629.2,58.7,2.52,4.2
Manipur,Manipur District 4,Eastern Himalayas,Maize,Agriculture,Rabi,56,38,80,5.55,23.6,1367.5,52.4,4.59,4.35
Manipur,Manipur District 2,Eastern Himalayas,Maize,Agriculture,Rabi,58,50,55,6.08,21.4,1515.7,54.2,1.88,2.19
Manipur,Manipur District 5,Eastern Himalayas,Sugarcane,Agriculture,Zaid,80,32,60,7.05,23.8,1755.1,59.6,1.37,2.36
Manipur,Manipur District 2,Eastern Himalayas,Sugarcane,Agriculture,Kharif,104,29,84,6.84,32.5,308.3,82.1,0.98,5.29
Manipur,Manipur District 3,Eastern Himalayas,Sugarcane,Agriculture,Rabi,114,22,58,7.83,24.5,1136.0,80.3,4.13,1.52
Manipur,Manipur District 2,Eastern Himalayas,Sugarcane,Agriculture,Rabi,64,38,37,5.59,28.9,746.3,42.4,1.54,5.11
Manipur,Manipur District 3,Eastern Himalayas,Sugarcane,Agriculture,Kharif,101,49,50,5.67,19.0,1875.9,69.2,2.21,4.9
Manipur,Manipur District 4,Eastern Himalayas,Cotton,Agriculture,Zaid,83,59,67,6.53,33.9,382.4,49.5,3.05,4.27
Manipur,Manipur District 5,Eastern Himalayas,Cotton,Agriculture,Kharif,112,23,41,6.2,30.3,1765.2,69.4,2.8,2.22
Manipur,Manipur District 3,Eastern Himalayas,Cotton,Agriculture,Kharif,116,32,87,6.92,24.5,1587.2,53.8,3.17,3.92
Manipur,Manipur District 4,Eastern Himalayas,Cotton,Agriculture,Zaid,72,36,53,5.84,21.9,1800.2,40.9,3.89,3.63
Manipur,Manipur District 4,Eastern Himalayas,Cotton,Agriculture,Zaid,51,39,45,7.1,25.0,797.8,56.9,2.79,2.94
Manipur,Manipur District 3,Eastern Himalayas,Tomato,Horticulture,Zaid,62,33,59,6.41,29.2,1100.4,49.0,3.21,1.77
Manipur,Manipur District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,83,30,58,7.37,32.1,1611.1,41.7,1.37,3.91
Manipur,Manipur District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,112,53,86,6.26,25.3,1100.2,47.1,0.64,5.76
Manipur,Manipur District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,42,57,83,7.82,27.9,1434.0,81.0,2.06,4.3
Manipur,Manipur District 3,Eastern Himalayas,Tomato,Horticulture,Kharif,66,30,78,6.42,29.7,958.2,55.6,4.26,1.96
Manipur,Manipur District 4,Eastern Himalayas,Potato,Horticulture,Kharif,42,28,87,5.92,28.3,1505.5,40.9,0.66,5.56
Manipur,Manipur District 3,Eastern Himalayas,Potato,Horticulture,Zaid,103,36,67,7.35,23.3,1759.9,71.5,2.31,1.84
Manipur,Manipur District 4,Eastern Himalayas,Potato,Horticulture,Rabi,107,52,53,5.88,29.3,783.3,66.4,3.14,3.51
Manipur,Manipur District 4,Eastern Himalayas,Potato,Horticulture,Rabi,57,49,73,5.88,32.7,752.2,66.6,2.78,1.58
Manipur,Manipur District 2,Eastern Himalayas,Potato,Horticulture,Rabi,88,33,30,5.84,25.6,1710.0,53.6,2.6,2.73
Manipur,Manipur District 2,Eastern Himalayas,Onion,Horticulture,Kharif,41,33,75,7.75,33.5,1903.6,63.4,3.55,5.0
Manipur,Manipur District 3,Eastern Himalayas,Onion,Horticulture,Rabi,41,46,39,5.96,24.2,1035.1,68.0,0.83,3.77
Manipur,Manipur District 1,Eastern Himalayas,Onion,Horticulture,Zaid,103,51,81,6.58,26.2,1401.8,40.8,3.44,4.28
Manipur,Manipur District 2,Eastern Himalayas,Onion,Horticulture,Kharif,66,28,81,7.39,25.7,373.4,53.9,1.94,5.27
Manipur,Manipur District 1,Eastern Himalayas,Onion,Horticulture,Rabi,115,33,73,7.99,21.3,831.7,61.9,3.49,3.88
Manipur,Manipur District 5,Eastern Himalayas,Banana,Horticulture,Zaid,67,49,66,7.8,24.9,625.2,63.3,4.59,5.12
Manipur,Manipur District 1,Eastern Himalayas,Banana,Horticulture,Zaid,62,59,73,7.46,27.9,440.1,74.5,0.81,3.65
Manipur,Manipur District 2,Eastern Himalayas,Banana,Horticulture,Zaid,110,45,37,7.18,20.8,1127.0,73.2,4.4,4.32
Manipur,Manipur District 1,Eastern Himalayas,Banana,Horticulture,Kharif,97,22,64,5.83,31.2,750.2,82.0,3.74,4.89
Manipur,Manipur District 5,Eastern Himalayas,Banana,Horticulture,Kharif,71,38,62,6.1,22.8,1694.8,66.3,2.79,2.93
Manipur,Manipur District 4,Eastern Himalayas,Mango,Horticulture,Kharif,77,45,47,7.07,29.9,1508.9,42.3,4.37,3.56
Manipur,Manipur District 4,Eastern Himalayas,Mango,Horticulture,Rabi,52,31,80,6.45,30.7,464.6,61.4,4.96,4.97
Manipur,Manipur District 4,Eastern Himalayas,Mango,Horticulture,Rabi,68,36,33,6.52,31.3,1611.1,50.3,4.65,4.17
Manipur,Manipur District 1,Eastern Himalayas,Mango,Horticulture,Kharif,88,25,55,7.79,19.9,1587.6,74.1,4.14,5.49
Manipur,Manipur District 4,Eastern Himalayas,Mango,Horticulture,Kharif,76,34,37,6.16,30.5,1381.1,79.4,0.87,5.62
Meghalaya,Meghalaya District 3,Eastern Himalayas,Rice,Agriculture,Rabi,44,50,36,7.4,25.1,1904.0,80.6,4.42,1.82
Meghalaya,Meghalaya District 1,Eastern Himalayas,Rice,Agriculture,Zaid,114,24,86,5.75,18.2,1232.7,83.8,2.47,3.93
Meghalaya,Meghalaya District 2,Eastern Himalayas,Rice,Agriculture,Rabi,63,48,38,6.87,27.7,883.4,65.3,0.83,4.94
Meghalaya,Meghalaya District 2,Eastern Himalayas,Rice,Agriculture,Kharif,98,50,57,6.68,28.4,1777.0,69.8,2.45,5.19
Meghalaya,Meghalaya District 4,Eastern Himalayas,Rice,Agriculture,Rabi,63,46,66,5.62,29.4,1766.7,47.3,4.16,5.34
Meghalaya,Meghalaya District 1,Eastern Himalayas,Wheat,Agriculture,Zaid,89,41,40,6.3,27.4,385.9,42.0,3.74,3.5
Meghalaya,Meghalaya District 3,Eastern Himalayas,Wheat,Agriculture,Zaid,109,20,83,6.52,23.6,1566.3,43.6,0.72,3.52
Meghalaya,Meghalaya District 2,Eastern Himalayas,Wheat,Agriculture,Kharif,97,55,61,7.1,18.4,1031.3,79.4,1.86,1.93
Meghalaya,Meghalaya District 1,Eastern Himalayas,Wheat,Agriculture,Kharif,72,57,54,5.63,20.4,1358.3,49.4,2.77,3.95
Meghalaya,Meghalaya District 1,Eastern Himalayas,Wheat,Agriculture,Zaid,95,20,41,7.31,19.3,480.4,62.2,1.22,5.9
Meghalaya,Meghalaya District 1,Eastern Himalayas,Maize,Agriculture,Zaid,99,48,79,7.1,20.2,1031.5,52.4,4.49,1.68
Meghalaya,Meghalaya District 4,Eastern Himalayas,Maize,Agriculture,Rabi,42,23,46,5.58,34.4,1195.2,53.6,2.13,1.8
Meghalaya,Meghalaya District 5,Eastern Himalayas,Maize,Agriculture,Rabi,119,49,63,6.61,34.1,718.2,63.9,2.67,4.66
Meghalaya,Meghalaya District 3,Eastern Himalayas,Maize,Agriculture,Zaid,113,50,56,5.74,27.8,1241.3,48.5,0.75,1.86
Meghalaya,Meghalaya District 5,Eastern Himalayas,Maize,Agriculture,Rabi,119,26,33,6.17,29.1,1207.1,82.5,2.28,4.62
Meghalaya,Meghalaya District 1,Eastern Himalayas,Sugarcane,Agriculture,Kharif,114,49,64,6.64,26.0,1501.3,82.3,1.98,1.69
Meghalaya,Meghalaya District 4,Eastern Himalayas,Sugarcane,Agriculture,Kharif,65,55,48,7.96,34.1,635.1,79.4,3.67,3.54
Meghalaya,Meghalaya District 4,Eastern Himalayas,Sugarcane,Agriculture,Zaid,76,21,46,7.33,20.6,1754.6,63.2,0.98,4.62
Meghalaya,Meghalaya District 2,Eastern Himalayas,Sugarcane,Agriculture,Zaid,81,32,86,6.16,20.8,916.7,51.3,3.58,4.58
Meghalaya,Meghalaya District 2,Eastern Himalayas,Sugarcane,Agriculture,Kharif,41,30,60,5.74,34.6,786.6,59.1,3.42,1.61
Meghalaya,Meghalaya District 4,Eastern Himalayas,Cotton,Agriculture,Kharif,119,38,46,7.74,29.7,724.8,43.0,3.61,4.08
Meghalaya,Meghalaya District 5,Eastern Himalayas,Cotton,Agriculture,Zaid,98,55,32,7.93,21.0,1315.1,59.1,2.51,2.64
Meghalaya,Meghalaya District 5,Eastern Himalayas,Cotton,Agriculture,Zaid,60,37,72,6.26,21.1,446.0,72.1,1.38,4.61
Meghalaya,Meghalaya District 2,Eastern Himalayas,Cotton,Agriculture,Kharif,90,23,44,5.75,23.3,1428.3,70.0,1.79,3.57
Meghalaya,Meghalaya District 5,Eastern Himalayas,Cotton,Agriculture,Rabi,98,20,32,6.8,32.6,309.3,41.6,4.6,4.99
Meghalaya,Meghalaya District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,72,41,77,7.27,27.5,735.2,69.3,1.02,3.91
Meghalaya,Meghalaya District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,77,43,40,7.68,35.0,1333.2,58.2,1.51,2.66
Meghalaya,Meghalaya District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,117,33,73,6.43,24.5,1722.3,69.3,3.26,3.0
Meghalaya,Meghalaya District 5,Eastern Himalayas,Tomato,Horticulture,Kharif,109,50,45,5.55,27.9,1488.0,78.4,1.13,3.95
Meghalaya,Meghalaya District 5,Eastern Himalayas,Tomato,Horticulture,Zaid,98,53,78,6.6,26.4,986.2,70.5,2.39,5.83
Meghalaya,Meghalaya District 3,Eastern Himalayas,Potato,Horticulture,Kharif,99,26,53,7.65,29.8,589.4,52.2,1.46,4.22
Meghalaya,Meghalaya District 1,Eastern Himalayas,Potato,Horticulture,Kharif,111,34,81,6.77,34.5,769.6,75.7,1.51,4.57
Meghalaya,Meghalaya District 2,Eastern Himalayas,Potato,Horticulture,Kharif,72,27,49,6.06,26.4,1934.7,74.6,2.7,3.02
Meghalaya,Meghalaya District 2,Eastern Himalayas,Potato,Horticulture,Kharif,112,22,89,6.42,26.6,1252.6,72.8,2.1,4.26
Meghalaya,Meghalaya District 1,Eastern Himalayas,Potato,Horticulture,Rabi,63,28,42,6.57,22.6,953.1,77.6,1.17,3.55
Meghalaya,Meghalaya District 5,Eastern Himalayas,Onion,Horticulture,Zaid,111,56,38,6.23,32.9,1612.0,58.8,3.87,5.83
Meghalaya,Meghalaya District 1,Eastern Himalayas,Onion,Horticulture,Kharif,107,49,49,7.26,34.1,995.2,69.8,2.59,4.34
Meghalaya,Meghalaya District 5,Eastern Himalayas,Onion,Horticulture,Kharif,66,23,51,6.93,32.0,348.6,68.4,2.07,2.82
Meghalaya,Meghalaya District 5,Eastern Himalayas,Onion,Horticulture,Zaid,111,51,86,7.55,18.6,924.2,64.4,1.17,4.86
Meghalaya,Meghalaya District 4,Eastern Himalayas,Onion,Horticulture,Zaid,82,35,88,7.26,29.4,970.4,40.1,1.04,3.91
Meghalaya,Meghalaya District 1,Eastern Himalayas,Banana,Horticulture,Kharif,47,35,47,7.56,28.3,1055.4,82.5,0.72,5.33
Meghalaya,Meghalaya District 1,Eastern Himalayas,Banana,Horticulture,Rabi,104,38,83,6.02,18.2,1995.6,52.6,3.51,2.3
Meghalaya,Meghalaya District 5,Eastern Himalayas,Banana,Horticulture,Zaid,72,37,86,7.62,31.1,1797.5,76.3,3.21,2.83
Meghalaya,Meghalaya District 1,Eastern Himalayas,Banana,Horticulture,Rabi,61,35,81,7.1,18.9,1874.7,83.3,1.35,4.54
Meghalaya,Meghalaya District 4,Eastern Himalayas,Banana,Horticulture,Kharif,42,54,62,6.78,29.1,1812.5,59.8,4.56,4.88
Meghalaya,Meghalaya District 4,Eastern Himalayas,Mango,Horticulture,Kharif,56,53,75,7.96,29.3,374.5,54.7,3.3,1.75
Meghalaya,Meghalaya District 2,Eastern Himalayas,Mango,Horticulture,Kharif,116,35,70,6.6,22.5,580.0,71.0,2.82,2.4
Meghalaya,Meghalaya District 1,Eastern Himalayas,Mango,Horticulture,Rabi,89,41,72,7.53,30.8,1580.6,72.2,3.51,3.65
Meghalaya,Meghalaya District 3,Eastern Himalayas,Mango,Horticulture,Rabi,46,42,53,7.6,23.1,838.2,70.2,0.64,4.77
Meghalaya,Meghalaya District 2,Eastern Himalayas,Mango,Horticulture,Kharif,118,32,42,5.94,23.5,1956.3,84.4,2.81,5.7
Mizoram,Mizoram District 1,Eastern Himalayas,Rice,Agriculture,Kharif,44,32,30,5.63,33.9,1200.8,67.7,2.67,1.92
Mizoram,Mizoram District 2,Eastern Himalayas,Rice,Agriculture,Zaid,82,57,69,7.59,19.2,1797.9,51.5,3.17,5.71
Mizoram,Mizoram District 1,Eastern Himalayas,Rice,Agriculture,Zaid,119,55,62,6.19,34.9,1576.3,69.0,2.1,1.72
Mizoram,Mizoram District 4,Eastern Himalayas,Rice,Agriculture,Zaid,86,23,59,6.84,32.3,356.8,56.5,1.57,3.51
Mizoram,Mizoram District 5,Eastern Himalayas,Rice,Agriculture,Zaid,66,25,55,5.86,28.9,393.0,58.3,1.3,1.99
Mizoram,Mizoram District 5,Eastern Himalayas,Wheat,Agriculture,Rabi,79,57,77,6.55,30.0,1086.6,76.3,1.31,5.82
Mizoram,Mizoram District 1,Eastern Himalayas,Wheat,Agriculture,Rabi,41,35,60,7.08,33.5,654.7,69.9,0.85,4.22
Mizoram,Mizoram District 5,Eastern Himalayas,Wheat,Agriculture,Rabi,90,51,79,7.0,20.9,1560.8,53.6,3.48,2.21
Mizoram,Mizoram District 1,Eastern Himalayas,Wheat,Agriculture,Kharif,77,52,71,7.37,22.5,1798.9,80.1,1.38,4.26
Mizoram,Mizoram District 5,Eastern Himalayas,Wheat,Agriculture,Zaid,82,26,46,6.82,31.4,1728.7,69.2,2.02,3.61
Mizoram,Mizoram District 1,Eastern Himalayas,Maize,Agriculture,Kharif,87,24,87,6.07,30.7,1372.0,73.7,2.47,5.7
Mizoram,Mizoram District 4,Eastern Himalayas,Maize,Agriculture,Kharif,83,59,36,6.72,23.8,1871.2,41.1,3.12,3.97
Mizoram,Mizoram District 4,Eastern Himalayas,Maize,Agriculture,Kharif,43,22,56,7.32,18.0,1892.7,47.4,1.55,2.69
Mizoram,Mizoram District 5,Eastern Himalayas,Maize,Agriculture,Kharif,116,31,34,5.77,30.2,1752.8,51.6,0.59,2.5
Mizoram,Mizoram District 1,Eastern Himalayas,Maize,Agriculture,Zaid,99,37,62,6.65,24.2,1297.3,68.1,3.44,1.82
Mizoram,Mizoram District 2,Eastern Himalayas,Sugarcane,Agriculture,Kharif,78,26,71,6.89,32.5,1880.3,48.3,2.47,3.27
Mizoram,Mizoram District 4,Eastern Himalayas,Sugarcane,Agriculture,Rabi,43,57,82,5.9,25.7,1329.7,71.1,2.22,5.41
Mizoram,Mizoram District 3,Eastern Himalayas,Sugarcane,Agriculture,Rabi,52,54,72,6.66,32.0,1344.7,77.4,2.72,2.03
Mizoram,Mizoram District 4,Eastern Himalayas,Sugarcane,Agriculture,Kharif,81,26,44,7.59,26.7,529.9,65.7,2.34,4.48
Mizoram,Mizoram District 3,Eastern Himalayas,Sugarcane,Agriculture,Zaid,119,25,57,7.93,21.3,887.9,56.1,0.54,5.28
Mizoram,Mizoram District 3,Eastern Himalayas,Cotton,Agriculture,Zaid,80,59,32,7.03,32.8,326.3,59.6,1.51,3.25
Mizoram,Mizoram District 2,Eastern Himalayas,Cotton,Agriculture,Zaid,56,43,57,6.91,26.4,1544.2,57.3,4.75,3.67
Mizoram,Mizoram District 1,Eastern Himalayas,Cotton,Agriculture,Kharif,66,54,81,7.27,26.2,1824.1,84.2,2.3,3.37
Mizoram,Mizoram District 3,Eastern Himalayas,Cotton,Agriculture,Rabi,90,38,84,7.4,26.1,375.9,53.9,1.82,5.15
Mizoram,Mizoram District 4,Eastern Himalayas,Cotton,Agriculture,Zaid,119,57,40,6.84,18.8,304.0,51.0,3.56,2.05
Mizoram,Mizoram District 3,Eastern Himalayas,Tomato,Horticulture,Kharif,110,31,60,5.95,19.4,1898.7,51.7,4.34,5.39
Mizoram,Mizoram District 1,Eastern Himalayas,Tomato,Horticulture,Rabi,108,42,74,7.94,18.6,1056.7,45.1,2.08,5.99
Mizoram,Mizoram District 2,Eastern Himalayas,Tomato,Horticulture,Rabi,80,36,78,7.76,34.5,1986.2,75.5,3.49,3.06
Mizoram,Mizoram District 3,Eastern Himalayas,Tomato,Horticulture,Zaid,65,34,76,5.64,33.2,1200.7,70.1,4.24,2.18
Mizoram,Mizoram District 2,Eastern Himalayas,Tomato,Horticulture,Rabi,110,55,58,6.15,34.7,1826.4,45.8,0.62,4.6
Mizoram,Mizoram District 5,Eastern Himalayas,Potato,Horticulture,Rabi,65,56,56,5.71,22.4,332.2,41.6,4.62,3.08
Mizoram,Mizoram District 1,Eastern Himalayas,Potato,Horticulture,Kharif,80,32,44,7.51,28.5,1581.4,60.1,1.89,3.67
Mizoram,Mizoram District 5,Eastern Himalayas,Potato,Horticulture,Zaid,74,27,58,5.84,29.7,1852.6,67.4,3.02,5.83
Mizoram,Mizoram District 3,Eastern Himalayas,Potato,Horticulture,Zaid,107,42,86,7.26,30.5,815.9,55.5,4.96,1.96
